time,drone_id,x,y,z,target_x,target_y,target_z,formation_error,min_distance
5.8,4,12.5191,11.208,2.0,20.0,20.0,2.0,9.7694,3.1065
5.8,5,10.4111,13.4898,2.0,20.0,20.0,2.0,7.1053,3.1065
5.9,1,8.2153,5.84,2.0,20.0,20.0,2.0,0.0,3.0147
5.9,2,5.3467,3.5321,2.0,20.0,20.0,2.0,0.9215,3.0147
5.9,3,5.0356,7.5294,2.0,20.0,20.0,2.0,1.2198,3.0147
5.9,4,12.4678,11.3953,2.0,20.0,20.0,2.0,9.807,3.0147
5.9,5,10.2269,13.4119,2.0,20.0,20.0,2.0,6.8658,3.0147
6.0,1,8.3162,5.8468,2.0,20.0,20.0,2.0,0.0,2.9609
6.0,2,5.4472,3.5621,2.0,20.0,20.0,2.0,0.9144,2.9609
6.0,3,5.1249,7.5453,2.0,20.0,20.0,2.0,1.2288,2.9609
6.0,4,12.3619,11.5073,2.0,20.0,20.0,2.0,9.7587,2.9609
6.0,5,10.039,13.3434,2.0,20.0,20.0,2.0,6.6386,2.9609
6.1,1,8.4176,5.8514,2.0,20.0,20.0,2.0,0.0,2.8975
6.1,2,5.5472,3.5886,2.0,20.0,20.0,2.0,0.9092,2.8975
6.1,3,5.2138,7.5579,2.0,20.0,20.0,2.0,1.2391,2.8975
6.1,4,12.264,11.6817,2.0,20.0,20.0,2.0,9.772,2.8975
6.1,5,9.8486,13.2822,2.0,20.0,20.0,2.0,6.4237,2.8975
6.2,1,8.5196,5.8541,2.0,20.0,20.0,2.0,0.0,2.8386
6.2,2,5.6469,3.6112,2.0,20.0,20.0,2.0,0.9058,2.8386
6.2,3,5.3022,7.5677,2.0,20.0,20.0,2.0,1.2506,2.8386
6.2,4,12.1269,11.8273,2.0,20.0,20.0,2.0,9.7476,2.8386
6.2,5,9.6567,13.2258,2.0,20.0,20.0,2.0,6.2207,2.8386
6.3,1,8.6221,5.855,2.0,20.0,20.0,2.0,0.0,2.7986
6.3,2,5.7464,3.6305,2.0,20.0,20.0,2.0,0.904,2.7986
6.3,3,5.3904,7.5747,2.0,20.0,20.0,2.0,1.2633,2.7986
6.3,4,11.9958,11.9783,2.0,20.0,20.0,2.0,9.7398,2.7986
6.3,5,9.4642,13.1714,2.0,20.0,20.0,2.0,6.0284,2.7986
6.4,1,8.7255,5.8544,2.0,20.0,20.0,2.0,0.0,2.7636
6.4,2,5.8461,3.6465,2.0,20.0,20.0,2.0,0.9036,2.7636
6.4,3,5.4784,7.5788,2.0,20.0,20.0,2.0,1.2772,2.7636
6.4,4,11.8469,12.1119,2.0,20.0,20.0,2.0,9.7167,2.7636
6.4,5,9.2721,13.1158,2.0,20.0,20.0,2.0,5.8453,2.7636
6.5,1,8.8295,5.8525,2.0,20.0,20.0,2.0,0.0,2.7361
6.5,2,5.9459,3.6597,2.0,20.0,20.0,2.0,0.9045,2.7361
6.5,3,5.5663,7.58,2.0,20.0,20.0,2.0,1.2923,2.7361
6.5,4,11.6919,12.2383,2.0,20.0,20.0,2.0,9.6935,2.7361
6.5,5,9.0811,13.0567,2.0,20.0,20.0,2.0,5.6703,2.7361
6.6,1,8.9345,5.8497,2.0,20.0,20.0,2.0,0.0,2.7125
6.6,2,6.046,3.6703,2.0,20.0,20.0,2.0,0.9064,2.7125
6.6,3,5.6543,7.5785,2.0,20.0,20.0,2.0,1.3086,2.7125
6.6,4,11.5278,12.3526,2.0,20.0,20.0,2.0,9.6643,2.7125
6.6,5,8.8918,12.992,2.0,20.0,20.0,2.0,5.5022,2.7125
